Unnamed: 0,index,claim_id,patent_application_id,cited_document_id,text,text_b,label,date,DIznQ_0
231300.0,231300.0,18278_0,EP2518588A1,EP2202619,The method according to claim 1 wherein identifying the tactile feedback comprises identifying a first tactile feedback when the time does not meet a threshold and identifying a second tactile feedback when the time meets the threshold.,A force on the touch screen display 38 is detected through the force sensors 96 as a result of a change in resistance at the force sensitive resistors.The force is determined at the microprocessor 100 as a result of signals from the amplifier and fourchannel analog to digital converter 102 connected to each of the force sensors 96.Thus the touch screen display 38 is monitored for a touch event and a touch event on the touch screen display 38 can be detected.Such a touch event can be determined upon determination of an external applied force as a result of a user touch at the touch screen display 38 for selection of for example an Internet browser application an email application a calendar application or any other suitable application option or other feature within an application step 210.For the purpose of the present example the touch event is detected when the force measured at the force sensors 96 exceeds a minimum threshold force.Thus the measured force at the force sensors 96 is compared to a threshold force and a touch event is detected if the measured force is determined to exceed the threshold force.Conversely a touch event is not detected as a result of a relatively light touch or brush on the touch screen display 38 with a measured force that islower than the threshold force.It will be appreciated that the touchsensitive input surface 34 is thereby monitored for a touch event.,0.0,20121031.0,0.3024193652112235
4621233.0,4621233.0,135884_1,EP3109415A1,EP1582703,A gas turbine engine defining a radial direction R the gas turbine engine comprising a compressor section a turbine section the compressor section and turbine section together defining a core air flowpath 42 a sump positioned inward of the core air flowpath 42 along the radial direction R and an air pump 124 positioned inward of the core air flowpath 42 along the radial direction R for providing a flow of air from the sump to at least one of the core air flowpath 42 a bypass air flowpath 62 or an ambient location.,,1.0,20161228.0,0.6815637741179016
172457.0,172457.0,861_0,EP2506282A1,EP1705676,The RF MEMS crosspoint switch of claim 5 wherein the switch element 12 is anchored to the substrate at both ends and forms a bridge.,The RF MEMS switch further comprises electrostatic actuating means that are used for bending the membrane 6 and that are formed by two lateral buried electrodes 7.In the preferred embodiment of figures 1 to 3 the buried electrodes are advantageously disposed outside the coplanar wave guide CPW under the two plates 6b of the switch membrane 6.The top surface of each electrode 7 is covered by a dielectric layer 8 in order to avoid any ohmic contact between the membrane plates 6b and the electrodes 7.The dielectric layers 8 can be replaced by any other equivalentmeans that enable to avoid an ohmic contact between the membrane plates 6b and the electrodes 7.,0.0,20121003.0,0.5465183047409254
2108722.0,2108722.0,55607_1,EP2823839A1,EP2489380,The autoinjector 1 according to claim 3 wherein the boss 8.4 is adapted to engage the case 2 when the carrier 8 is in the second axial position.,As soon as the plunger 9 has closed the gap to the stopper 6 under force of the drive spring 8 the stopper 6 is pushed in the proximal direction P within the syringe 3 displacing the medicament M through the needle 4 into the injection site.,1.0,20150114.0,0.19354469698832688
2224103.0,2224103.0,87409_1,EP2842744A1,EP2617773,The flexographic printing plate precursor for laser engraving according to Claim 9 wherein the crosslinking is performed by using heat.,Resin compositions for a flexographic printing plate laserengraving type flexographic printing plate precursors and flexographic printing plates of Examples 2 to 16 and Comparative Examples 1 to 6 were obtained by the same method as in Example 1 except that Component A Component B and Component C used in Example 1 were replaced by the compounds shown in Table 1.Components A and C were replaced with respect to equivalent parts by mass and Component B was replaced with respect to an equimolar amount.,1.0,20150304.0,0.8709686635141993
788913.0,788913.0,22998_1,EP2618246A1,EP2136290,A method for displaying maximized applications simultaneously on a touch screen of an electronic device comprising selecting a combined group representation representative of two or more applications the combined group representation comprising two or more application representations that are grouped and displayed on a viewable area of the touch screen the two or more application representations corresponding to two or more applications 1610 and in response to selection of the combined group representation entering a split screen mode and in the split screen mode running and simultaneously displaying in the viewable area of the touch screen the two or more running applications 1620.,Thereafter when the placed state of the terminal is changed from the portrait orientation to the landscape orientation rotated by 90 counterclockwise the controller 180 detects the change via the sensing unit 140 and changes the screen configuration of the display unit 151.The controller 180 also displays information lists of each group according to the changed screen configuration.Namely when the placed state of the terminal is changed to the landscape orientation the controller 180 makes information lists of other groups which have been hidden not displayed appear on the screen and arranges and displays the information lists of each group in parallel along the horizontal direction.At this time as illustrated the controller 180 can display the information lists of each group such that they are unfolded like rolled paper to thereby provide an enhanced visual effect to the user.,1.0,20130724.0,0.6035300177720435
520606.0,520606.0,35305_1,EP2571237A1,EP1237341,The method of claim 1 comprising the step of reducing the transmission rate of the upstream andor downstream link of the selected xDSL transmission mode by a defined factor and trying again to establish a broadband transmission service.,More specifically the ES process begins by the VTUO transmitting OPTRAININGESwhich is a symbol to the VTUR.Here symbol OPTRAININGES is substantially the same symbol as OPTRAINING in the actual initialization.At the same time OSIGNATUREES which is an SOC message is transmitted from the VTUO to the VTUR.More accurately an OSIGNATUREES message is encoded and embedded in the transmitted symbol OPTRAININGES.Here the OSIGNATUREES message except a message code ID is substantially the same message as OSIGNATURE in the actual initialization.,1.0,20130320.0,0.952027956004225
2515.0,2515.0,3643_1,EP2472838A1,EP2211319,The mobile terminal of any one of claims 1 to 3 wherein the controller is further configured to detect an orientation of the mobile during the determined falling state and wherein when the detected gravity characteristic of the mobile terminal is less than or equal to the selected first gravity sensitivity threshold the controller is further configured to perform at least one of 1 executing the specific function irrespective of the detected orientation of the mobile terminal 2 executing the specific function in further consideration of the detectedorientation of the mobile terminal and 3 executing a different specific function based on the detected orientation of the mobile terminal.,A predetermined set of applications that control basic device operations including data and possibly voice communication applications will normally be installed on the mobile communication device 201 during or after manufacture.Additional applications andor upgrades to the operating system 223 or software applications 225 may also be loaded onto the mobile communication device 201 through the wireless network 101 the auxiliary IO subsystem 250 the serial port 252 the shortrange communication subsystem 272 or other suitable subsystems 274 or wireless communication interfaces.The downloaded programs or code modules may be permanently installed for example written into the program memory i.e.the flash memory 244 or written into and executed from the RAM 246 for execution by the processor 240 at runtime.Such flexibility in application installation increases the functionality of the mobile communication device 201 and may provide enhanced ondevice functions communicationrelated functions or both.For example secure communication applications may enable electronic commerce functions and other such financial transactions to be performed using the mobile communication device 201.,1.0,20120704.0,0.8461420834695637
44848.0,44848.0,33265_1,EP2479730A1,EP1168256,The device for separating and validating coins according to one or more of the preceding claims characterized in that said partitions 11 are arranged substantially above one container 9a of said at least three containers 9 said one container 9a of said containers comprising a cover15a which is provided with said series of conveyor chutes 12.,Each tube 31 32 33 34 leads to the coin return 9 so that coins can be dispensed as change.A dispenser 36 for controlling the dispensing of change is associated with each tube 31 32 33 34.Suitable dispensers include those described in US 3814115 and US 4367760 and the contents of those documents are also incorporated herein by reference.,1.0,20120725.0,0.9604292264516743
3711637.0,3711637.0,169551_0,EP3016310A1,EP2574094,The communication device according to any one of claims 1 to 10 wherein the predetermined criterion is that the second transceiver chain provides valid IQ data from the reception of signals within the first frequency range.,In one aspect of the present invention there is provided a mobile station for communicating with a radio base station using two or more carriers includingwhere the two or more carriers include a carrier in a nondiscontinuous reception state and a carrier in a discontinuous reception state a first communicating unit configured to perform communications on the carrier in the nondiscontinuous reception state and a second communicating unit configured to perform communications on the carrier in the discontinuous reception state wherein the first communicating unit treats intervals before and after an onduration on the carrier in the discontinuous reception state as measurement gaps.,0.0,20160504.0,0.990551081102329
1722367.0,1722367.0,33626_0,EP2773147A1,EP1720287,The method according to claim 1 or 2 wherein the packet inspection is performed by inspection of both a header section and a data section of the data packet.,When two packets represent transmission in opposite direction within the same call in a voice over IP transmission then the source field and the destination field contain complementary portions such packets will be referred to as complementary packets.,0.0,20140903.0,0.6107415123256862
2421714.0,2421714.0,60512_0,EP2865699A1,EP995768,The process of Claim 6 wherein the organic gas comprises one or more hydrocarbons having 1 to 8 carbon atoms.,These other additives mentioned above are added and kneaded to a molten aromatic polycarbonate resin directly or in a state dissolved or dispersed in a proper solvent or in the form of master pellet.There is no particular restriction to the kind of apparatus for the addition and kneading operation however the preferable apparatuses are a twinscrew extruder etc.and in the case of adding a catalyst deactivation agent or other additives in a form dissolved or dispersed in a solvent the use of a venttype twinscrew extruder is especially preferable.,0.0,20150429.0,0.3448994543020717
1071045.0,1071045.0,76547_1,EP2669788A1,EP2428947,The method of claim 6 wherein the event comprises one of a message reception an email reception a call signal reception an expiration of a preset alarm hour and a push indication.,FIG.6A is a view conceptually illustrating applications tasks or contents being executed at the same time in the terminal.FIG.6B is an embodiment of second display regions displayed on the first display region 210 of the external terminal 200.For example the controller 180 drives an application according to the users input to display content 3 on the display unit.Then the controller 180 drives another application according to the users input using a multitasking key 402 or the like or according to the generation of an event to display content 2 on the display unit.In this manner as contents 1 2 and 3 are displayed sequentially or concurrently the contents 1 2 and 3 are displayed at the same time on the second display regions of the external terminal respectively as illustrated with reference to FIG.4.,1.0,20131204.0,0.09537841575968364
2637535.0,2637535.0,49281_1,EP2763019A9,EP1821182,The method according to claim 1 2 3 or 4 wherein the first appearance characteristic includes object size and the second appearance characteristic includes object slope and the modifying includes modifying the object size in response to the first stylus tilt and modifying the object slope in response to the second stylus tilt.,Further the present invention can be configured as a threedimensional pointing apparatus for generating a pointer based on twodimensional coordinates of a position that is pointed at by a pen tip of an input pen on a predetermined detection plane and based on time for continuing to point or operation of an operation means provided in the input pen and displaying the pointer at a desired point in a threedimensional space represented on a display apparatus to perform pointing includinginput information obtaining means for obtaining information of the twodimensional coordinates of the input pen and information of contactnoncontact status of the pen tip of the input pen or information of operation of an operation means of the input pen input information process means for calculating the time for continuing to point with the pen tip of the input pen or an amount by which the operation means is operated based on theinformation obtained by the input information obtaining means pointer positionrotation angle calculation means for calculating a position of the pointer to be displayed in the threedimensional space represented on the display apparatus based on the information obtained by the input information obtaining means pointer generation means for generating the pointer based on the calculation result of the pointer positionrotation angle calculation means pointing determination means for determining whether there is an object that is pointed at by the pointer generated by the pointer generation means in the threedimensional space represented on the display apparatus object generation means for generating the object to be displayed in the threedimensional space represented on the display apparatus and display control means for displaying the pointer generated by the pointer generation means and the object generated by the object generation means in the threedimensional space represented on the display apparatuswherein the pointer positionrotation angle calculation means performs the calculation by changing a depth direction coordinate of the threedimensional pointer to be displayed in the threedimensional space according to the time for continuing to point or according to the operation of the operation means provided in the input pen.,1.0,20150701.0,0.4797032370662295
2637897.0,2637897.0,49290_1,EP2763019A9,EP1821182,The apparatus according to claim 10 wherein the selected object includes a text string 404 and the at least one appearance characteristic includes an at least one font characteristic and the user interface module modifies the at least one font characteristic in response to the stylus tilt.,The present invention can be also configured as a threedimensional pointing program for causing a computer to execute processes in each means of the threedimensional pointing apparatus.,1.0,20150701.0,0.16801824659002795
2182117.0,2182117.0,104379_1,EP2835987A1,EP2071872,A hearing aid 44 comprising an earpiece 46 for insertion into the ear canal of the user of the hearing aid 44 where a throughgoing vent 2 is provided in the earpiece 46 where a receiver 36 is provided in the earpiece 46 characterised in that the hearing aid 44 comprises activation means 20 36 42 for automatically changing the acoustical impedance of the vent 2.,A control means C is provided for controlling the properties such as at least one of shape elasticity or behaviour of a member for to a more or less extent closing or opening of the venting channel V so that the effective or relevant diameter of the venting channel V and thus the acoustical properties thereof can be varied.The control means C is adapted to receive an acoustical information about the sound pressure around the user signals Si and the member M for opening or closing the venting channel V is driven by the control means C depending upon the acoustical information actually sensed.The control means C also controls an output sound So to be output to the user of the hearing device.,1.0,20150211.0,0.8976753860765683
4081930.0,4081930.0,165122_1,EP3054237A1,EP2320159,An air conditioner comprising a supercooling heat exchanger 150 for evaporating refrigerant a compressor 110 112 for compressing refrigerant an injection flow channel 158a 158b through which the evaporated refrigerant flows into the compressor 110 112 an injection valve 159a 159b for opening and closing the injection flow channel an oil separator 120 122 for separating oil from refrigerant discharged from the compressor 110 112 and an oil injection line 122b which communicates at one end thereof with the oil separator and communicates at the other end thereof with the injection flow channel 158a so as to guide the oil separated by the oil separator 120 toward the injection flow channel 158a wherein the oil separated by the oil separator 120 selectively flows into the compressor 110 through the oil injection line 122b and the injection flow channel 158a in accordance with a mode of operation of the air conditioner.,Here if the first compressor 21a 21b and the second compressor 21c are activated together the pressure of the low pressure refrigerant flowing in the first low pressure line 102 is lower than the pressure of the low pressure refrigerant flowing in the second low pressure line 101.Also the suction pressure of the first compressor 21 a 21b is lower than the suction pressure of the second compressor 21c.Thus the pressure at the intermediate port of the first compressor 21 a 21b is also lower than the pressure at the intermediate port of the second compressor 21c.,1.0,20160810.0,0.9299131305062129
3444347.0,3444347.0,106926_1,EP2985969A1,EP1560394,The method of claim 5 wherein the criteria are defined based at least in part on the priority associated with each rule.,A variety of different scenarios are conceivable with the embodiments of this invention in which dynamic modifications are useful in dynamically altering existing authenticated relationships and interactions.All such scenarios that use the teachings presented herein are intended to fall within the scope of the invention.Thus the example presented above was intended to be illustrative and not limiting.,1.0,20160217.0,0.02400071647611235
1891819.0,1891819.0,33857_0,EP2797286A1,EP2472997,The mobile terminal of claim 5 wherein the controller 180 is configured to determine the content associated with the result based on at least a place information a day and time information and a character information extracted in accordance with the result of the text data.,Step S606 A performs an operation via the touch screen in the master video and transmits the coordinate information of this operation to B via the videophone.,,20141029.0,0.45333150007132095
476956.0,476956.0,21168_1,EP2562861A1,EP1603183,The fuel cell device of any preceding claim further comprising one or more additional active layers identical to and stacked upon the first active layer in spaced relation and with alternating polarity wherein a fuel passage 14 is positioned adjacent the anodes 24 and an oxidizer passage 20 is positioned adjacent the cathodes 26 thereby providing the spaced relation wherein the anodes 24 of adjacent active layers are in opposing relation with the fuel passage 14 shared therebetween and the cathodes 26 of adjacent active layers are in opposing relation with the oxidizer passage 20 shared therebetween and further comprising a first electrical connector 160 between each of the opposed anodes 24 of adjacent active layers and a second electrical connector 160 between each of the opposed cathodes 26 of adjacent active layers thereby connecting the first and additional active layers in parallel.,A dense portion of the interconnector is disposed between the adjacent cells the cells disposed side by side in Fig.21.With the present configuration construction 1 the dense material is used between the adjacent electrolytes 58 while the coarse material is used between the cathode 59 and the dense material.In the case of material composed mainly of an oxide expressed by for example chemical formula Ln A CrO3 in the chemical formula Ln refers to lanthanoids and A refers to Ba Ca Mg or Sr this material has poor sinterability so that it is extremely difficult to implement fabrication of the interconnector out of the same.Accordingly as with the present configuration construction 1 by use of the dense material between the adjacent electrolytes 58 gassealingperformance can be enhanced and gas can be prevented from leaking between the interconnector and the electrolytes.In addition with the use of the dense material electrical contact can be secured.,1.0,20130227.0,0.47873927608501743
4471076.0,4471076.0,154796_0,EP3098694A1,EP2800345,The device of claim 4 wherein the processor creates the supplementary information which includes at least one of a type of keypad a type of input item a keypad language a security level a requested text string length a maximum enterable length nonenterable characters text that is preinput into an input window andinformation on an application.,In step S6 the user uses the communication device 2 in order to input text.This text input is entered in the request e.g.the text field of the weblink or the text field of the electronic device 1 controlled by the communication device 2.This has the advantage that the user can use any way of entering text of his communication device 2 which he is comfortable with.On the other side the user control 12 of the electronic device 1 which is different from the communication device 2 can be kept very simple.,0.0,20161130.0,0.812699057752614
483529.0,483529.0,21705_1,EP2562623A1,EP2104023,The sensing device as claimed in claim 11 wherein the calculation unit further calculates the difference between every two sensing data signals among the plurality of sensing data signals to obtain a plurality of differential values and the determination unit obtains the sensing curve according to the plurality of differential values.,For all techniques disclosed above the resolution of the display in respect of determining the position of a touch on the display depends on the arrangement of the electrodes used for sensing the touch.An arrangement in which the electrodes are closely spaced will provide a higher resolution than a corresponding arrangement where the electrodes are spaced further apart.,1.0,20130227.0,0.31014364832603236
2790634.0,2790634.0,108878_0,EP2907996A1,EP1340896,An underhood mounting configuration for a work vehicle 10 having an engine 20 and an air intake system 30 for supplying air to the engine 20 the underhood mounting configuration comprisingan air intake component positioned upstream of the engine 20 relative to an airflow directed through the air intake system 30 the air intake component including a wall 122 having an exterior surface 124 and an interior surface 126 the wall 122 defining a cooling port 128 extending between the exterior surface 124 and the interior surface 126 anda control unit 102 including a housing 114 defining an upper surface 116 and a lower surface 118 opposite the upper surface 116 the housing 114 being mounted to the wall along the exterior surface 124 such that the housing is positioned directly over at least a portion of the cooling port 128 wherein when the airflow is directed through the air intake component a portion of the airflow 130 flows through the cooling port 128 and is directed towards the lower surface 118 of the housing 114.,Numeral 111 denotes a crank angle sensor 112 a knock sensor for detecting engine knocking 113 a cam angle sensor 115 and 116 oxygen sensors provided on the exhaust pipe 114.The oxygen sensors 115 and 116 provide airfuel ratio control.Since they are placed before and after the catalyst 118 they detect thedeterioration of the catalyst performance.,0.0,20150819.0,0.6447055787392343
4990188.0,4990188.0,143760_1,EP3145202A1,EP2899985,A method of controlling a display apparatus the method comprising receiving a broadcast signal comprising broadcast content and source information of service content corresponding to the broadcast content and displaying an image of the broadcast content displaying an image of the service content received using the source information from the server while displaying the image of the broadcast content if it is determined based on preset setting information that the service content is allowed to be provided and preventing the image of the service content from being displayed while displaying the image of the broadcast content if it is determined based on the setting information that the service content is not allowed to be provided.,The image reference 71 is not set to 00 this setting is not permitted for a broadcasting start type link app.On the other hand the image reference 71 is permitted to be set to 00 for a nonbroadcasting start type link app.When theimage reference 71 is set to 00 it is intended that the nonbroadcasting type link app is not permitted to refer to quote information acquired from broadcasting streams.,1.0,20170322.0,0.3476647090200844
1401534.0,1401534.0,35315_0,EP2728941A1,EP1078541,The apparatus of claim 9 wherein when it is determined that the communicationlimited state corresponds to at least one of the PIN lock sate and the PUK lock state the controller determines whether a most recently used network is the network which supports the voice telecommunication based on information stored in the SIM card before identifying the at least one communication network which supports the voice telecommunication and then identifies the at least one communication network which supports the voice telecommunication when the most recently used network is a network which does not support the voice telecommunication.,Operations of the present invention will now be described with respect to FIGS.5 and 6.It will be understood that each block of the flowchart illustrations and combinations of blocks in the flowchart illustrations can be implemented by computer program instructions.These program instructions may be provided to a processor to produce a machine such that the instructions which execute on the processor create means for implementing the functions specified in the flowchart block or blocks.The computer program instructions may be executed by a processor to cause a series of operational steps to be performed by the processor to produce a computer implemented process such that the instructions which execute on the processor provide steps for implementing the functions specified in the flowchart block or blocks.,0.0,20140507.0,0.7709567547556608
3202170.0,3202170.0,101594_1,EP2949708A1,EP2662416,Granules comprising surface reacted calcium carbonate obtained by the method according to any one of claims 1 to 15.,According to one embodiment the selfbinding pigment particle suspension is used in wet end process of a paper machine in cigarette paper board andor coating applications or as a support for rotogravure andor offset andor ink jet printing andor continuous ink jet printing andor flexography andor electrophotography andor decoration surfaces.According to another embodiment the selfbinding pigment particle suspension is used to reduce sun light and UV exposure of plant leaves.,1.0,20151202.0,0.4891992828491192
1503821.0,1503821.0,46950_1,EP2741478A1,EP1480422,The method of claim 1 wherein the service history includes at least one of a call record a message transmissionreception record a messenger state an email record and a scheduling record between the terminal and the caller and location information about the caller and wherein the subscriber information includes at least one of email addresses phone numbers messenger Identifiers IDs and employee numbers of the terminal and the caller.,By way of example assume that a user receives a call from a caller with whom the user has had previous conversions.Further assume that the user and caller have previously discussed a certain document which the user has opened during the course previous telephone conversations.These document may be for example a word processing or a spreadsheet document.The event history feature has previously linked that document with the caller and his previous telephone calls to and from the user.When a call is received from the caller the incoming call notification window includes a listing of the document associated with the caller and includes a link to the documents to enable the user to quickly open the document while answering the call.In other words when a call is placed or received from the same caller at a later time the event history feature remembers the events associated with the caller and the ET user interface 200 provides a list of those events during incoming or outgoing calls to the caller.,1.0,20140611.0,0.2550031954028862
1625797.0,1625797.0,14774_1,EP2754438A1,EP2510923,The coating composition according to claim 1 or 2 wherein the watersoluble cellulose ether is at least one selected from the group consisting of alkyl celluloses hydroxyalkyl celluloses and hydroxyalkylalkyl celluloses.,According to the invention there is provided a coating composition comprising at least a nonionic watersoluble cellulose ether and a cellulosebased enteric base material wherein a weight ratio of the nonionic watersoluble cellulose ether to the cellulosebased enteric base material is from 955 to 6535.There is also provided a solid preparation comprising at least a drugcontaining core and the coating composition which covers the core wherein the drug dissolves promptly in a stomach after a lag time.In other words a timedelayed preparation is provided.There is further provided a method for preparing a solid preparation comprising at least the steps of applying to a drugcontaining core a solution of the coating composition in a solvent and drying to remove the solvent.,1.0,20140716.0,0.324262391753561
1509026.0,1509026.0,47088_1,EP2740409A1,EP2208467,The medical system of claim 4 wherein the processor cumulatively adds a plurality of sampling values in a proceeding direction of the virtual ray and determines that a voxel which has a sum of cumulatively added sampling values that is the first to exceed or be equal to the reference value is the voxel that corresponds to the reference values.,The raytracing processing unit 123b then creates a second image in the threedimensional ROI for valve observation through the ray tracing processing under the control of the system control unit 15 Step S504.,1.0,20140611.0,0.2270196170349712
4128484.0,4128484.0,156494_0,EP3061686A1,,The half system torque brake 200 of any one of claims 1 to 8 further comprising a biasing mechanism 256 preferably a Belleville spring disposed between the second output cam assembly 230 and the pressure plate 258 and forcing the second output cam assembly away from the pressure plate.,The torque limiter device illustrated in the accompanying drawings comprises a housing 10 in which a rotatable drive input 12 is supported for rotation the drive input 12 including drive formations for example splines arranged to cooperate with corresponding formations provided on a drive shaft not shown which extends along the length of an aircraft wing.The housing 10 further supports a rotatable output screw 14 for rotation.The output screw 14 is connected to or forms part of an actuator operable to move a flap slat or other flight control surface.,0.0,20160831.0,0.055449575462819256
1317477.0,1317477.0,31933_0,EP2711725A1,EP2136519,The system of any one of claims 79 wherein the second timing signal has a frequency that is lower than a frequency of the first timing signal and the first delay period is shorter than a period of the first timing signal.,The compensation signal output from orthogonal crosspolarization interference compensator 12 and the local signal output from ROM 20 are input to complex number multiplier 15.Complex number multiplier 15 performs addition on the complex numbers of the compensation signal and the local signal.The output signal from the complex number multiplier 15 is input to adder 16 phase nosephase detector 22 and control circuit 23.,0.0,20140326.0,0.44984410694100796
70162.0,70162.0,34474_1,EP2485173A1,EP1387238,The communication apparatus according to any preceding claim wherein the cryptographic key is a secret key of the secure module the secret key corresponding to a public key of the external apparatus.,The secure module 150 executes the processing 1 to 3 and both the secure module 150 and the secure software 180 execute the processing 4.,1.0,20120808.0,0.6796903429042063
2461305.0,2461305.0,113415_0,EP2869053A1,EP1512956,The station of claim 8 wherein said station includes a first wafer cassette holder 312 and a second wafer cassette holder 332 and wherein said wafer is originally in said first wafer cassette holder and is moved into said second wafer cassette holder from said plucker device.,Sample port 48 consists of a first valve 50 a second valve 52 and a sample air lock chamber 54.First valve 50 is placed between conditioned chamber 36 and sample air lock chamber 54 and second valve 52 is placed between sample air lock chamber 54 and the atmosphere outside of FIB 38.The outer shape of the sample port 48 is embodied in such a way that a sealable sample container 56 mates with the outside part of sample port 48 in a gastight manner.Transferring the samples 44 from the sample table 46 into the sample air lock chamber 54 may be carried out by means of the fifth manipulator 42 or by any further manipulator in the conditioned chamber36 of FIB 38.Before the first valve 50 of sample port 48 is opened the pressure in the sample air lock chamber 54 is brought to the same level as that in the conditioned chamber 36.Next first valve 50 is opened and fifth manipulator 42 takes the samples one by one from the sample table 46 and places them on a carrier not shown in sample air lock chamber 54 in a welldefined position and orientation.It is also possible to place such carrier on the sample table 46 and to place the samples on that carrier which then can be placed in a single operation in sample air lock chamber 54 in a welldefined position and orientation.Next valve 50 is closed and sealable sample container 56 is matingly connected to the outside of sample port 48 in such a manner that no gas particles or fluid droplets can penetrate into the sealable sample container or into the sample air lock chamber 54.,0.0,20150506.0,0.3114707860607022
3755783.0,3755783.0,171390_1,EP3018878A1,EP1615386,The method of claim 5 wherein the learning phase is done statically.,Likewise for any message destined for an appliance of the community its encryption and its authentication will possibly be carried out based on the provable identity of the destination or on the symmetric key or keys installed by the cryptography module then it will be dispatched.,1.0,20160511.0,0.13891836343569375
4326258.0,4326258.0,166811_1,EP3082301A1,EP1669884,The device 101 of claim 2 wherein the processor 120 is further configured to independently change respective statuses of each of the plurality of distinct forwarding messages in the message list as each of the respective statuses changes.,Referring to Figure 1 an example message list application UI will now be discussed in which each thread is represented by a single message.,1.0,20161019.0,0.2922872244535094
4434270.0,4434270.0,156725_1,EP3093751A1,EP2631767,The display apparatus according to claim 12 wherein the input data generated by the control unit includes at least one of an input position on the virtual input plane a movement direction of the input position inside the virtual input plane and a movement speed of the input position inside the virtual input plane.,The present invention relates generally to technology for controlling a display screen of a display apparatus such as a portable phone a Television TV or a tablet and more particularly to a method a medium and an apparatus for scrolling a screen and for controlling a list view on a display by using a motion sensor mounted on an input apparatus capable of receiving a touch input.,1.0,20161116.0,0.2230707521116594
3312706.0,3312706.0,80024_0,EP2962572A1,EP1574137,Process according to any one of the preceding claims wherein the malt extract used to prepare the dough has a diastatic power no greater than 5000 P.U.or a diastatic power of zero.,For particle sizes of between 200 m and 400 m the quantity by weight of the mixture varies between 4 and 5 in relation to the weight of the dough.,0.0,20160106.0,0.5322638267329233
1679492.0,1679492.0,9284_1,EP2765149A1,EP2365029,Titanium containing catalyst according to one of the claims 9 to 11 comprising at least one of a cocatalyst a toner an inhibitor a phosphorous compound a scavenger a crosslinker an endgroup modifier a dulling agent a reheat additive or mixtures of two or more of the same or different aforementioned compounds.,UV absorption layer The polyester film of the present invention may be provided with an UV absorption layer that contains a UV absorber.The UV absorption layer may be disposed in an arbitrary position on the polyester film.The UV absorber is preferably used by being dissolved or dispersed along with ionomer resin polyester resin urethane resin acrylic resin polyethylene resin polypropylene resin polyamide resin vinylacetate resin cellulose ester resin or the like.The UV absorption layer preferably has a light transmission of 20 or less at a wavelength of 400 nm or less.,1.0,20140813.0,0.35789338234168855
1943280.0,1943280.0,64102_1,EP2803712A1,EP1574557,A multilayer pressure sensitive adhesive assembly according to any of claims 16 to 19 which is in the form of a skincore multilayer pressure sensitive adhesive assembly wherein the first pressure sensitive adhesive polymer layer is the skin layer of the multilayer pressure sensitive adhesive assembly and the second polymer layer is the core layer of the multilayer pressure sensitive adhesive assembly.,It is important for the oligomer b that the proportion of the ringcontaining ethylenically unsaturated monomer giving a Tg of 60190C should be 50 by weight or higher based on all monomer ingredients because it is used as the main monomer ingredient.The proportion thereof is preferably 80 by weight or higher more preferably 90 by weight or higher.Incidentally with respect to the upper limit of the proportion of the ringcontaining ethylenically unsaturated monomer giving a Tg of 60190C to all monomer ingredients the proportion thereof is desirably 99 by weight or lower especially 97 by weight or lower because at least a carboxylcontaining monomer is included in the other monomer ingredients.In case where the proportion of the ringcontaining ethylenicallyunsaturated monomer giving a Tg of 60190C is lower than 50 by weight based on all monomer ingredients peel force and cohesive force decrease.,1.0,20141119.0,0.48949139382487683
2533086.0,2533086.0,40981_0,EP2878912A1,EP2314957,The method according to claim 14 wherein the steps bf and the steps gl are performed in parallel.,Preferably the expanding means 30 is formed so that a pressure reduction value of the refrigerant supplied to the evaporating part having a relatively small flow rate becomes larger.,0.0,20150603.0,0.601357508040884
1540862.0,1540862.0,67619_1,EP2743966A1,EP942459,The method of any one of claims 23 to 27 wherein the masking region has a width of from 5 m to 30 m.,When a nitride semiconductor crystal of the same type as that of the nitride semiconductor crystal 16 preferably undoped or ntype impuritydoped GaN is grown by the same method as that used to grow the nitride semiconductor crystal 16 nitride semiconductor crystals 115 grow in the same manner as that described about the crystal 15 with reference to FIG.1B.Finally the adjacent nitride semiconductor crystals 115 combine into the integral nitride semiconductor crystal 116.In this case the second nitride semiconductor crystals 115 grown on the first nitride semiconductor crystal 16 are the same type of nitride semiconductor portions as that of the nitride semiconductor crystal 16.In addition these crystals 115 are grown on the first nitride semiconductor crystal 16 having few crystal defects.For thesereasons crystal defects due to lattice mismatch do not easily occur and fewer crystal defects are dislocated.Therefore the second nitride semiconductor crystal 116 having excellent crystallinity can be obtained.By using this second nitride semiconductor crystal 116 as a growth substrate for a device structure a nitride semiconductor device having excellent crystallinity can be realized.Obviously the nitride semiconductor 116 can be doped with an n type impurity as in the case of the nitride semiconductor 16 or 17 see FIGS.1C and 5A.,1.0,20140618.0,0.03622175799146021
4268756.0,4268756.0,163588_0,EP3076257A1,EP2801939,The system of claim 1 or 2 wherein the cloudbased computing system is configured to send a request to the industrial automation device for the second set of data.,The method 1400 can be implemented by a training system that can comprise a performance enhancement component andor another components e.g.a collection component a cloudbased data store etc..In some implementations the method 1400 can proceed from reference point A of method 1200 wherein a preferred user actions has been determined or identified in connection with a work task associated with an industrial automation system.,0.0,20161005.0,0.7762118698710402
